record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,batch_id,plan_line_id,production_date,site_id,input_material_id,input_lot_id,input_quantity,output_material_id,output_lot_id,output_quantity,quantity_uom,actual_yield,scrap_quantity,downtime_hours,status
mfg-02-482af5c30fbb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-95990260db01,BATCH-0000161,MPS-0000161,2026-05-06,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000161,11.797,FG-LIOH,LOT-FG-0000161,11.119,TON,0.94253,0.678,0,CONFIRMED
mfg-02-365fd79ee8d7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7ebec2bb01f,BATCH-0000162,MPS-0000162,2026-05-12,plant-afs-battery-02,RM-MHP,LOT-RM-000162,13.029,FG-NISO4,LOT-FG-0000162,12.147,TON,0.93228,0.882,0,CONFIRMED
mfg-02-a645fc6d80af,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b275b38dbce2,BATCH-0000163,MPS-0000163,2026-05-18,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000163,13.526,FG-CATHODE,LOT-FG-0000163,13.197,TON,0.9757,0.329,0,CONFIRMED
mfg-02-04833e785c7d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e174f0102e52,BATCH-0000164,MPS-0000164,2026-05-24,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000164,15.567,FG-LIOH,LOT-FG-0000164,14.269,TON,0.91663,1.298,0,CONFIRMED
mfg-02-087e0a874e34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ce6f96a5eb0,BATCH-0000165,MPS-0000165,2026-05-26,plant-afs-battery-02,RM-MHP,LOT-RM-000165,16.636,FG-NISO4,LOT-FG-0000165,15.365,TON,0.92359,1.271,0,CONFIRMED
mfg-02-19e24f0483ce,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-674e2033e2ca,BATCH-0000166,MPS-0000166,2026-06-02,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000166,14.511,FG-CATHODE,LOT-FG-0000166,14.267,TON,0.98315,0.244,0,CONFIRMED
mfg-02-eacfc1ff8f2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ba09c47a800,BATCH-0000167,MPS-0000167,2026-06-08,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000167,15.973,FG-LIOH,LOT-FG-0000167,15.283,TON,0.95679,0.69,0,CONFIRMED
mfg-02-8065ee844dfb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b7c8c99787e,BATCH-0000168,MPS-0000168,2026-06-14,plant-afs-battery-02,RM-MHP,LOT-RM-000168,16.841,FG-NISO4,LOT-FG-0000168,16.322,TON,0.9692,0.519,0,CONFIRMED
mfg-02-eaed5f84a623,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a364267f514,BATCH-0000169,MPS-0000169,2026-06-16,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000169,17.881,FG-CATHODE,LOT-FG-0000169,17.383,TON,0.97217,0.498,0,CONFIRMED
mfg-02-5856844a254d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a209e4fc571b,BATCH-0000170,MPS-0000170,2026-06-22,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000170,19.704,FG-LIOH,LOT-FG-0000170,18.467,TON,0.9372,1.237,0,CONFIRMED
mfg-02-e665bec29011,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3185d580aeeb,BATCH-0000171,MPS-0000171,2026-06-28,plant-afs-battery-02,RM-MHP,LOT-RM-000171,20.829,FG-NISO4,LOT-FG-0000171,19.574,TON,0.93973,1.255,0,CONFIRMED
mfg-02-30e195bb48b6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81dfa420cebd,BATCH-0000172,MPS-0000172,2026-07-04,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000172,4.217,FG-CATHODE,LOT-FG-0000172,4.149,TON,0.98377,0.068,0,CONFIRMED
mfg-02-164753975afb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e37a2c8f98cc,BATCH-0000173,MPS-0000173,2026-07-06,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000173,5.321,FG-LIOH,LOT-FG-0000173,5.086,TON,0.95587,0.235,0,CONFIRMED
mfg-02-1cb0512d1810,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89d4ee6483b0,BATCH-0000174,MPS-0000174,2026-07-12,plant-afs-battery-02,RM-MHP,LOT-RM-000174,6.401,FG-NISO4,LOT-FG-0000174,6.045,TON,0.94446,0.356,0,CONFIRMED
mfg-02-802915f39833,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8e99cec6781,BATCH-0000175,MPS-0000175,2026-07-18,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000175,7.112,FG-CATHODE,LOT-FG-0000175,7.027,TON,0.98805,0.085,4,CONFIRMED
mfg-02-6ef33731f3f8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc9443e4c2c8,BATCH-0000176,MPS-0000176,2026-07-24,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000176,8.314,FG-LIOH,LOT-FG-0000176,8.032,TON,0.96611,0.282,0,CONFIRMED
mfg-02-4e5277944ded,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c91f81072b5,BATCH-0000177,MPS-0000177,2026-07-27,plant-afs-battery-02,RM-MHP,LOT-RM-000177,8.548,FG-NISO4,LOT-FG-0000177,7.841,TON,0.91729,0.707,0,CONFIRMED
mfg-02-0b8f2102879d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a32e46872e08,BATCH-0000178,MPS-0000178,2026-02-03,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000178,8.97,FG-CATHODE,LOT-FG-0000178,8.767,TON,0.97734,0.203,0,CONFIRMED
mfg-02-fbb4276b9638,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a16a3e2c311,BATCH-0000179,MPS-0000179,2026-02-09,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000179,10.272,FG-LIOH,LOT-FG-0000179,9.715,TON,0.94574,0.557,0,CONFIRMED
mfg-02-e7789ff45e4e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecba5aa4131e,BATCH-0000180,MPS-0000180,2026-02-15,plant-afs-battery-02,RM-MHP,LOT-RM-000180,11.229,FG-NISO4,LOT-FG-0000180,10.685,TON,0.95156,0.544,0,CONFIRMED
mfg-02-4471fb5be25d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f85fd4254488,BATCH-0000181,MPS-0000181,2026-02-17,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000181,12.058,FG-CATHODE,LOT-FG-0000181,11.678,TON,0.96848,0.38,0,CONFIRMED
mfg-02-a24590c8a6c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfd9f44950b1,BATCH-0000182,MPS-0000182,2026-02-23,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000182,13.328,FG-LIOH,LOT-FG-0000182,12.694,TON,0.95243,0.634,0,CONFIRMED
mfg-02-031e46b9923a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9813d6df5b5,BATCH-0000183,MPS-0000183,2026-03-01,plant-afs-battery-02,RM-MHP,LOT-RM-000183,14.406,FG-NISO4,LOT-FG-0000183,13.733,TON,0.95327,0.673,0,CONFIRMED
mfg-02-10f9a2a02609,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2047c0d6b74b,BATCH-0000184,MPS-0000184,2026-03-07,plant-afs-smelting-01,MAT-CO-0020,LOT-RM-000184,35.552,MAT-FI-0017,LOT-FG-0000184,32.877,TON,0.92476,2.675,0,CONFIRMED
mfg-02-e5eab8169e8a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5beb9abe8097,BATCH-0000185,MPS-0000185,2026-03-09,plant-afs-battery-02,MAT-CO-0015,LOT-RM-000185,37.213,MAT-FI-0023,LOT-FG-0000185,35.286,TON,0.94822,1.927,0,CONFIRMED
mfg-02-8abb651a78d8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-04c9871ecf45,BATCH-0000186,MPS-0000186,2026-03-15,plant-afs-smelting-01,MAT-CO-0026,LOT-RM-000186,41.124,MAT-FI-0029,LOT-FG-0000186,37.745,TON,0.91782,3.379,0,CONFIRMED
mfg-02-2d7d50a42716,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-665ce9671e72,BATCH-0000187,MPS-0000187,2026-03-21,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000187,18.627,FG-CATHODE,LOT-FG-0000187,18.115,TON,0.9725,0.512,0,CONFIRMED
mfg-02-576041b9a7b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3f2b89ef36b,BATCH-0000188,MPS-0000188,2026-03-28,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000188,17.432,FG-LIOH,LOT-FG-0000188,16.677,TON,0.95671,0.755,0,CONFIRMED
mfg-02-89b8ab9e3001,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-460187df9d4b,BATCH-0000189,MPS-0000189,2026-03-30,plant-afs-battery-02,RM-MHP,LOT-RM-000189,18.777,FG-NISO4,LOT-FG-0000189,17.727,TON,0.94409,1.05,0,CONFIRMED
mfg-02-1f3e3d50a358,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-393ed6722f9d,BATCH-0000190,MPS-0000190,2026-04-05,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000190,19.149,FG-CATHODE,LOT-FG-0000190,18.8,TON,0.98179,0.349,0,CONFIRMED
mfg-02-2147720d5b96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1bf185ce4d04,BATCH-0000191,MPS-0000191,2026-04-11,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000191,4.242,FG-LIOH,LOT-FG-0000191,3.987,TON,0.93995,0.255,0,CONFIRMED
mfg-02-a1fd1668b621,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ddf75d61222,BATCH-0000192,MPS-0000192,2026-04-17,plant-afs-battery-02,RM-MHP,LOT-RM-000192,5.221,FG-NISO4,LOT-FG-0000192,4.89,TON,0.93652,0.331,0,CONFIRMED
mfg-02-2c83a21bc25a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e441b9ee5db2,BATCH-0000193,MPS-0000193,2026-04-19,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000193,5.903,FG-CATHODE,LOT-FG-0000193,5.815,TON,0.98502,0.088,0,CONFIRMED
mfg-02-8ddb4593abb1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d767014b9cc8,BATCH-0000194,MPS-0000194,2026-04-25,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000194,6.836,FG-LIOH,LOT-FG-0000194,6.763,TON,0.98927,0.073,0,CONFIRMED
mfg-02-3348ec57d07d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eebda9af759e,BATCH-0000195,MPS-0000195,2026-05-01,plant-afs-battery-02,RM-MHP,LOT-RM-000195,8.128,FG-NISO4,LOT-FG-0000195,7.734,TON,0.95152,0.394,0,CONFIRMED
mfg-02-41eb7099bf62,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79216853d4a2,BATCH-0000196,MPS-0000196,2026-05-07,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000196,8.771,FG-CATHODE,LOT-FG-0000196,8.727,TON,0.995,0.044,0,CONFIRMED
mfg-02-1ef54c544c33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3e824bd6a39,BATCH-0000197,MPS-0000197,2026-05-09,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000197,10.292,FG-LIOH,LOT-FG-0000197,9.743,TON,0.94664,0.549,0,CONFIRMED
mfg-02-6316bd84e757,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b9b650a72c4,BATCH-0000198,MPS-0000198,2026-05-15,plant-afs-battery-02,RM-MHP,LOT-RM-000198,11.568,FG-NISO4,LOT-FG-0000198,10.782,TON,0.93204,0.786,0,CONFIRMED
mfg-02-9186dc7e7b58,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-231b74ba8291,BATCH-0000199,MPS-0000199,2026-05-22,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000199,10.629,FG-CATHODE,LOT-FG-0000199,10.251,TON,0.96443,0.378,0,CONFIRMED
mfg-02-8abe8e9a5e0c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-edd3fe15ab08,BATCH-0000200,MPS-0000200,2026-05-28,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000200,11.652,FG-LIOH,LOT-FG-0000200,11.21,TON,0.96203,0.442,0,CONFIRMED
mfg-02-c04defb6f222,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-706fb6ec90cc,BATCH-0000201,MPS-0000201,2026-05-30,plant-afs-battery-02,RM-MHP,LOT-RM-000201,13.158,FG-NISO4,LOT-FG-0000201,12.192,TON,0.92657,0.966,0,CONFIRMED
mfg-02-982f36144e7a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89ff93d7b49f,BATCH-0000202,MPS-0000202,2026-06-05,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000202,13.538,FG-CATHODE,LOT-FG-0000202,13.197,TON,0.97482,0.341,0,CONFIRMED
mfg-02-fc490865ebb9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf78b9161e93,BATCH-0000203,MPS-0000203,2026-06-11,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000203,15.08,FG-LIOH,LOT-FG-0000203,14.224,TON,0.94326,0.856,0,CONFIRMED
mfg-02-ad2477e5a488,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f906a380be1c,BATCH-0000204,MPS-0000204,2026-06-17,plant-afs-battery-02,RM-MHP,LOT-RM-000204,16.371,FG-NISO4,LOT-FG-0000204,15.274,TON,0.933,1.097,4,CONFIRMED
mfg-02-f9ce387b2e85,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e08450fd0de9,BATCH-0000205,MPS-0000205,2026-06-19,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000205,16.921,FG-CATHODE,LOT-FG-0000205,16.347,TON,0.96607,0.574,0,CONFIRMED
mfg-02-4b8bf2dd1380,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a27ef0038aae,BATCH-0000206,MPS-0000206,2026-06-25,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000206,18.391,FG-LIOH,LOT-FG-0000206,17.442,TON,0.94841,0.949,0,CONFIRMED
mfg-02-ee79df9ac978,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d9c5842467,BATCH-0000207,MPS-0000207,2026-07-01,plant-afs-battery-02,RM-MHP,LOT-RM-000207,20.038,FG-NISO4,LOT-FG-0000207,18.561,TON,0.92628,1.477,0,CONFIRMED
mfg-02-c152fab7e7d7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65c0807926a3,BATCH-0000208,MPS-0000208,2026-07-07,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000208,19.8,FG-CATHODE,LOT-FG-0000208,19.701,TON,0.995,0.099,0,CONFIRMED
mfg-02-ebe5bd77ec63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a14c73e704fb,BATCH-0000209,MPS-0000209,2026-07-09,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000209,22.128,FG-LIOH,LOT-FG-0000209,20.865,TON,0.9429,1.263,0,CONFIRMED
mfg-02-92389201abe8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74b17a6d4143,BATCH-0000210,MPS-0000210,2026-07-16,plant-afs-battery-02,RM-MHP,LOT-RM-000210,3.988,FG-NISO4,LOT-FG-0000210,3.825,TON,0.95921,0.163,0,CONFIRMED
mfg-02-debecfa8be69,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93804c4ef5eb,BATCH-0000211,MPS-0000211,2026-07-22,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000211,4.718,FG-CATHODE,LOT-FG-0000211,4.694,TON,0.995,0.024,0,CONFIRMED
mfg-02-b2ad9a5851ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d965bd71fb80,BATCH-0000212,MPS-0000212,2026-07-28,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000212,5.916,FG-LIOH,LOT-FG-0000212,5.585,TON,0.94408,0.331,0,CONFIRMED
mfg-02-800624c90b65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab965b4b0f5f,BATCH-0000213,MPS-0000213,2026-07-30,plant-afs-battery-02,RM-MHP,LOT-RM-000213,6.974,FG-NISO4,LOT-FG-0000213,6.499,TON,0.93184,0.475,0,CONFIRMED
mfg-02-a386a5868cf9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58718662cd58,BATCH-0000214,MPS-0000214,2026-02-06,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000214,7.577,FG-CATHODE,LOT-FG-0000214,7.435,TON,0.98124,0.142,0,CONFIRMED
mfg-02-6049811cca19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ca2e6ce272f,BATCH-0000215,MPS-0000215,2026-02-12,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000215,8.939,FG-LIOH,LOT-FG-0000215,8.395,TON,0.93911,0.544,0,CONFIRMED
mfg-02-0c3e0f4fef3e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d911858deca1,BATCH-0000216,MPS-0000216,2026-02-18,plant-afs-battery-02,RM-MHP,LOT-RM-000216,10.107,FG-NISO4,LOT-FG-0000216,9.377,TON,0.92782,0.73,0,CONFIRMED
mfg-02-7ddd2fc86fcb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b7d9423ae3c,BATCH-0000217,MPS-0000217,2026-02-20,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000217,10.593,FG-CATHODE,LOT-FG-0000217,10.381,TON,0.97998,0.212,0,CONFIRMED
mfg-02-adb341e4feed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24f5ef1cecc1,BATCH-0000218,MPS-0000218,2026-02-26,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000218,12.349,FG-LIOH,LOT-FG-0000218,11.409,TON,0.92387,0.94,0,CONFIRMED
mfg-02-c38206433149,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a2f45ce2380,BATCH-0000219,MPS-0000219,2026-03-04,plant-afs-battery-02,RM-MHP,LOT-RM-000219,13.216,FG-NISO4,LOT-FG-0000219,12.459,TON,0.94269,0.757,0,CONFIRMED
mfg-02-f670d717970b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47a0500b90c4,BATCH-0000220,MPS-0000220,2026-03-10,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000220,14.048,FG-CATHODE,LOT-FG-0000220,13.531,TON,0.9632,0.517,0,CONFIRMED
mfg-02-a7b005c4f6a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41380d8ba135,BATCH-0000221,MPS-0000221,2026-03-13,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000221,13.319,FG-LIOH,LOT-FG-0000221,12.661,TON,0.95058,0.658,0,CONFIRMED
mfg-02-c1b63aa8e246,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5e1cf97609d,BATCH-0000222,MPS-0000222,2026-03-19,plant-afs-battery-02,RM-MHP,LOT-RM-000222,14.453,FG-NISO4,LOT-FG-0000222,13.654,TON,0.94469,0.799,0,CONFIRMED
mfg-02-00cd6fb7a21e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fade8b3de76e,BATCH-0000223,MPS-0000223,2026-03-25,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000223,14.938,FG-CATHODE,LOT-FG-0000223,14.67,TON,0.98204,0.268,0,CONFIRMED
mfg-02-060d5d76b4f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7dd05721a7a8,BATCH-0000224,MPS-0000224,2026-03-31,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000224,16.794,FG-LIOH,LOT-FG-0000224,15.709,TON,0.93538,1.085,0,CONFIRMED
mfg-02-1ef6e2f0112d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6a2ededa1deb,BATCH-0000225,MPS-0000225,2026-04-02,plant-afs-battery-02,RM-MHP,LOT-RM-000225,17.955,FG-NISO4,LOT-FG-0000225,16.77,TON,0.93401,1.185,0,CONFIRMED
mfg-02-b9e7da5ed56e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed2a872b3d3f,BATCH-0000226,MPS-0000226,2026-04-08,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000226,18.395,FG-CATHODE,LOT-FG-0000226,17.854,TON,0.97057,0.541,0,CONFIRMED
